"Town","FIPS","Year","Age Range","Measure Type","Variable","Value"
"North Haven","0900954870",2014,"18 years and over","Rate (per 10,000)","Drug Arrests",14.57
"North Haven","0900954870",2014,"18 years and over","Rate (per 10,000)","Margins of Error",0.66
"North Haven","0900954870",2015,"Total","Number","Drug Arrests",12
"North Haven","0900954870",2015,"Total","Rate (per 10,000)","Drug Arrests",5.01
"North Haven","0900954870",2015,"Total","Rate (per 10,000)","Margins of Error",0.01
"North Haven","0900954870",2015,"10 years and over","Number","Drug Arrests",12
"North Haven","0900954870",2015,"10 years and over","Rate (per 10,000)","Drug Arrests",5.63
"North Haven","0900954870",2015,"10 years and over","Rate (per 10,000)","Margins of Error",0.25
"North Haven","0900954870",2015,"10 to 17 years","Number","Drug Arrests",0
"North Haven","0900954870",2015,"10 to 17 years","Rate (per 10,000)","Drug Arrests",0
"North Haven","0900954870",2015,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"North Haven","0900954870",2015,"18 to 24 years","Number","Drug Arrests",0
"North Haven","0900954870",2015,"18 to 24 years","Rate (per 10,000)","Drug Arrests",0
"North Haven","0900954870",2015,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"North Haven","0900954870",2015,"18 years and over","Number","Drug Arrests",12
"North Haven","0900954870",2015,"18 years and over","Rate (per 10,000)","Drug Arrests",6.25
"North Haven","0900954870",2015,"18 years and over","Rate (per 10,000)","Margins of Error",0.29
"North Stonington","0901155500",2010,"Total","Number","Drug Arrests",10
"North Stonington","0901155500",2010,"Total","Rate (per 10,000)","Drug Arrests",19.04
"North Stonington","0901155500",2010,"Total","Rate (per 10,000)","Margins of Error",0.09
"North Stonington","0901155500",2010,"10 years and over","Number","Drug Arrests",10
"North Stonington","0901155500",2010,"10 years and over","Rate (per 10,000)","Drug Arrests",21.51
"North Stonington","0901155500",2010,"10 years and over","Rate (per 10,000)","Margins of Error",2
"North Stonington","0901155500",2010,"10 to 17 years","Number","Drug Arrests",2
"North Stonington","0901155500",2010,"10 to 17 years","Rate (per 10,000)","Drug Arrests",47.06
"North Stonington","0901155500",2010,"10 to 17 years","Rate (per 10,000)","Margins of Error",13.45
"North Stonington","0901155500",2010,"18 to 24 years","Number","Drug Arrests",5
"North Stonington","0901155500",2010,"18 to 24 years","Rate (per 10,000)","Drug Arrests",154.32
"North Stonington","0901155500",2010,"18 to 24 years","Rate (per 10,000)","Margins of Error",81.2
"North Stonington","0901155500",2010,"18 years and over","Number","Drug Arrests",8
"North Stonington","0901155500",2010,"18 years and over","Rate (per 10,000)","Drug Arrests",18.94
"North Stonington","0901155500",2010,"18 years and over","Rate (per 10,000)","Margins of Error",1.86
"North Stonington","0901155500",2011,"Total","Number","Drug Arrests",7
"North Stonington","0901155500",2011,"Total","Rate (per 10,000)","Drug Arrests",13.28
"North Stonington","0901155500",2011,"Total","Rate (per 10,000)","Margins of Error",0.06
"North Stonington","0901155500",2011,"10 years and over","Number","Drug Arrests",7
"North Stonington","0901155500",2011,"10 years and over","Rate (per 10,000)","Drug Arrests",15.35
"North Stonington","0901155500",2011,"10 years and over","Rate (per 10,000)","Margins of Error",1.51
"North Stonington","0901155500",2011,"10 to 17 years","Number","Drug Arrests",0
"North Stonington","0901155500",2011,"10 to 17 years","Rate (per 10,000)","Drug Arrests",0
"North Stonington","0901155500",2011,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"North Stonington","0901155500",2011,"18 to 24 years","Number","Drug Arrests",4
"North Stonington","0901155500",2011,"18 to 24 years","Rate (per 10,000)","Drug Arrests",141.84
"North Stonington","0901155500",2011,"18 to 24 years","Rate (per 10,000)","Margins of Error",74.82
"North Stonington","0901155500",2011,"18 years and over","Number","Drug Arrests",7
"North Stonington","0901155500",2011,"18 years and over","Rate (per 10,000)","Drug Arrests",16.77
"North Stonington","0901155500",2011,"18 years and over","Rate (per 10,000)","Margins of Error",1.67
"North Stonington","0901155500",2012,"Total","Number","Drug Arrests",3
"North Stonington","0901155500",2012,"Total","Rate (per 10,000)","Drug Arrests",5.67
"North Stonington","0901155500",2012,"Total","Rate (per 10,000)","Margins of Error",0.03
"North Stonington","0901155500",2012,"10 years and over","Number","Drug Arrests",3
"North Stonington","0901155500",2012,"10 years and over","Rate (per 10,000)","Drug Arrests",6.32
"North Stonington","0901155500",2012,"10 years and over","Rate (per 10,000)","Margins of Error",0.57
"North Stonington","0901155500",2012,"10 to 17 years","Number","Drug Arrests",0
"North Stonington","0901155500",2012,"10 to 17 years","Rate (per 10,000)","Drug Arrests",0
"North Stonington","0901155500",2012,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"North Stonington","0901155500",2012,"18 to 24 years","Number","Drug Arrests",0
"North Stonington","0901155500",2012,"18 to 24 years","Rate (per 10,000)","Drug Arrests",0
"North Stonington","0901155500",2012,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"North Stonington","0901155500",2012,"18 years and over","Number","Drug Arrests",3
"North Stonington","0901155500",2012,"18 years and over","Rate (per 10,000)","Drug Arrests",7.14
"North Stonington","0901155500",2012,"18 years and over","Rate (per 10,000)","Margins of Error",0.68
"North Stonington","0901155500",2013,"Total","Number","Drug Arrests",7
"North Stonington","0901155500",2013,"Total","Rate (per 10,000)","Drug Arrests",13.23
"North Stonington","0901155500",2013,"Total","Rate (per 10,000)","Margins of Error",0.05
"North Stonington","0901155500",2013,"10 years and over","Number","Drug Arrests",7
"North Stonington","0901155500",2013,"10 years and over","Rate (per 10,000)","Drug Arrests",14.86
"North Stonington","0901155500",2013,"10 years and over","Rate (per 10,000)","Margins of Error",1.43
"North Stonington","0901155500",2013,"10 to 17 years","Number","Drug Arrests",0
"North Stonington","0901155500",2013,"10 to 17 years","Rate (per 10,000)","Drug Arrests",0
"North Stonington","0901155500",2013,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"North Stonington","0901155500",2013,"18 to 24 years","Number","Drug Arrests",3
"North Stonington","0901155500",2013,"18 to 24 years","Rate (per 10,000)","Drug Arrests",91.46
"North Stonington","0901155500",2013,"18 to 24 years","Rate (per 10,000)","Margins of Error",34.81
"North Stonington","0901155500",2013,"18 years and over","Number","Drug Arrests",7
"North Stonington","0901155500",2013,"18 years and over","Rate (per 10,000)","Drug Arrests",16.69
"North Stonington","0901155500",2013,"18 years and over","Rate (per 10,000)","Margins of Error",1.69
"North Stonington","0901155500",2014,"Total","Number","Drug Arrests",1
"North Stonington","0901155500",2014,"Total","Rate (per 10,000)","Drug Arrests",1.89
"North Stonington","0901155500",2014,"Total","Rate (per 10,000)","Margins of Error",0.01
"North Stonington","0901155500",2014,"10 years and over","Number","Drug Arrests",1
"North Stonington","0901155500",2014,"10 years and over","Rate (per 10,000)","Drug Arrests",2.08
"North Stonington","0901155500",2014,"10 years and over","Rate (per 10,000)","Margins of Error",0.2
"North Stonington","0901155500",2014,"10 to 17 years","Number","Drug Arrests",0
"North Stonington","0901155500",2014,"10 to 17 years","Rate (per 10,000)","Drug Arrests",0
"North Stonington","0901155500",2014,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"North Stonington","0901155500",2014,"18 to 24 years","Number","Drug Arrests",0
"North Stonington","0901155500",2014,"18 to 24 years","Rate (per 10,000)","Drug Arrests",0
"North Stonington","0901155500",2014,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"North Stonington","0901155500",2014,"18 years and over","Number","Drug Arrests",1
"North Stonington","0901155500",2014,"18 years and over","Rate (per 10,000)","Drug Arrests",2.35
"North Stonington","0901155500",2014,"18 years and over","Rate (per 10,000)","Margins of Error",0.24
"North Stonington","0901155500",2015,"Total","Number","Drug Arrests",7
"North Stonington","0901155500",2015,"Total","Rate (per 10,000)","Drug Arrests",13.27
"North Stonington","0901155500",2015,"Total","Rate (per 10,000)","Margins of Error",0.06
"North Stonington","0901155500",2015,"10 years and over","Number","Drug Arrests",7
"North Stonington","0901155500",2015,"10 years and over","Rate (per 10,000)","Drug Arrests",14.97
"North Stonington","0901155500",2015,"10 years and over","Rate (per 10,000)","Margins of Error",1.41
"North Stonington","0901155500",2015,"10 to 17 years","Number","Drug Arrests",1
"North Stonington","0901155500",2015,"10 to 17 years","Rate (per 10,000)","Drug Arrests",15.87
"North Stonington","0901155500",2015,"10 to 17 years","Rate (per 10,000)","Margins of Error",4.11
"North Stonington","0901155500",2015,"18 to 24 years","Number","Drug Arrests",3
"North Stonington","0901155500",2015,"18 to 24 years","Rate (per 10,000)","Drug Arrests",88.5
"North Stonington","0901155500",2015,"18 to 24 years","Rate (per 10,000)","Margins of Error",37.23
"North Stonington","0901155500",2015,"18 years and over","Number","Drug Arrests",6
"North Stonington","0901155500",2015,"18 years and over","Rate (per 10,000)","Drug Arrests",14.83
"North Stonington","0901155500",2015,"18 years and over","Rate (per 10,000)","Margins of Error",1.5
"Norwalk","0900156060",2010,"Total","Number","Drug Arrests",218
"Norwalk","0900156060",2010,"Total","Rate (per 10,000)","Drug Arrests",25.76
"Norwalk","0900156060",2010,"Total","Rate (per 10,000)","Margins of Error",0.01
"Norwalk","0900156060",2010,"10 years and over","Number","Drug Arrests",218
"Norwalk","0900156060",2010,"10 years and over","Rate (per 10,000)","Drug Arrests",29.33
"Norwalk","0900156060",2010,"10 years and over","Rate (per 10,000)","Margins of Error",0.69
"Norwalk","0900156060",2010,"10 to 17 years","Number","Drug Arrests",28
"Norwalk","0900156060",2010,"10 to 17 years","Rate (per 10,000)","Drug Arrests",36.55
"Norwalk","0900156060",2010,"10 to 17 years","Rate (per 10,000)","Margins of Error",2.9
"Norwalk","0900156060",2010,"18 to 24 years","Number","Drug Arrests",77
"Norwalk","0900156060",2010,"18 to 24 years","Rate (per 10,000)","Drug Arrests",140.85
"Norwalk","0900156060",2010,"18 to 24 years","Rate (per 10,000)","Margins of Error",13.13
"Norwalk","0900156060",2010,"18 years and over","Number","Drug Arrests",190
"Norwalk","0900156060",2010,"18 years and over","Rate (per 10,000)","Drug Arrests",28.5
"Norwalk","0900156060",2010,"18 years and over","Rate (per 10,000)","Margins of Error",0.7
"Norwalk","0900156060",2011,"Total","Number","Drug Arrests",325
"Norwalk","0900156060",2011,"Total","Rate (per 10,000)","Drug Arrests",38.17
"Norwalk","0900156060",2011,"Total","Rate (per 10,000)","Margins of Error",0.03
"Norwalk","0900156060",2011,"10 years and over","Number","Drug Arrests",325
"Norwalk","0900156060",2011,"10 years and over","Rate (per 10,000)","Drug Arrests",43.17
"Norwalk","0900156060",2011,"10 years and over","Rate (per 10,000)","Margins of Error",1.03
"Norwalk","0900156060",2011,"10 to 17 years","Number","Drug Arrests",20
"Norwalk","0900156060",2011,"10 to 17 years","Rate (per 10,000)","Drug Arrests",29.04
"Norwalk","0900156060",2011,"10 to 17 years","Rate (per 10,000)","Margins of Error",2.32
"Norwalk","0900156060",2011,"18 to 24 years","Number","Drug Arrests",122
"Norwalk","0900156060",2011,"18 to 24 years","Rate (per 10,000)","Drug Arrests",233.4
"Norwalk","0900156060",2011,"18 to 24 years","Rate (per 10,000)","Margins of Error",22.39
"Norwalk","0900156060",2011,"18 years and over","Number","Drug Arrests",305
"Norwalk","0900156060",2011,"18 years and over","Rate (per 10,000)","Drug Arrests",44.6
"Norwalk","0900156060",2011,"18 years and over","Rate (per 10,000)","Margins of Error",1.11
"Norwalk","0900156060",2012,"Total","Number","Drug Arrests",326
"Norwalk","0900156060",2012,"Total","Rate (per 10,000)","Drug Arrests",37.97
"Norwalk","0900156060",2012,"Total","Rate (per 10,000)","Margins of Error",0.03
"Norwalk","0900156060",2012,"10 years and over","Number","Drug Arrests",326
"Norwalk","0900156060",2012,"10 years and over","Rate (per 10,000)","Drug Arrests",42.97
"Norwalk","0900156060",2012,"10 years and over","Rate (per 10,000)","Margins of Error",1.02
"Norwalk","0900156060",2012,"10 to 17 years","Number","Drug Arrests",32
"Norwalk","0900156060",2012,"10 to 17 years","Rate (per 10,000)","Drug Arrests",49.6
"Norwalk","0900156060",2012,"10 to 17 years","Rate (per 10,000)","Margins of Error",4.25
"Norwalk","0900156060",2012,"18 to 24 years","Number","Drug Arrests",128
"Norwalk","0900156060",2012,"18 to 24 years","Rate (per 10,000)","Drug Arrests",241.33
"Norwalk","0900156060",2012,"18 to 24 years","Rate (per 10,000)","Margins of Error",22.95
"Norwalk","0900156060",2012,"18 years and over","Number","Drug Arrests",294
"Norwalk","0900156060",2012,"18 years and over","Rate (per 10,000)","Drug Arrests",42.35
"Norwalk","0900156060",2012,"18 years and over","Rate (per 10,000)","Margins of Error",1.05
"Norwalk","0900156060",2013,"Total","Number","Drug Arrests",498
"Norwalk","0900156060",2013,"Total","Rate (per 10,000)","Drug Arrests",57.57
"Norwalk","0900156060",2013,"Total","Rate (per 10,000)","Margins of Error",0.03
"Norwalk","0900156060",2013,"10 years and over","Number","Drug Arrests",498
"Norwalk","0900156060",2013,"10 years and over","Rate (per 10,000)","Drug Arrests",64.89
"Norwalk","0900156060",2013,"10 years and over","Rate (per 10,000)","Margins of Error",1.57
"Norwalk","0900156060",2013,"10 to 17 years","Number","Drug Arrests",29
"Norwalk","0900156060",2013,"10 to 17 years","Rate (per 10,000)","Drug Arrests",41.95
"Norwalk","0900156060",2013,"10 to 17 years","Rate (per 10,000)","Margins of Error",3.66
"Norwalk","0900156060",2013,"18 to 24 years","Number","Drug Arrests",188
"Norwalk","0900156060",2013,"18 to 24 years","Rate (per 10,000)","Drug Arrests",311.88
"Norwalk","0900156060",2013,"18 to 24 years","Rate (per 10,000)","Margins of Error",30.36
"Norwalk","0900156060",2013,"18 years and over","Number","Drug Arrests",469
"Norwalk","0900156060",2013,"18 years and over","Rate (per 10,000)","Drug Arrests",67.16
"Norwalk","0900156060",2013,"18 years and over","Rate (per 10,000)","Margins of Error",1.68
"Norwalk","0900156060",2014,"Total","Number","Drug Arrests",359
"Norwalk","0900156060",2014,"Total","Rate (per 10,000)","Drug Arrests",41.16
"Norwalk","0900156060",2014,"Total","Rate (per 10,000)","Margins of Error",0.02
"Norwalk","0900156060",2014,"10 years and over","Number","Drug Arrests",359
"Norwalk","0900156060",2014,"10 years and over","Rate (per 10,000)","Drug Arrests",46.2
"Norwalk","0900156060",2014,"10 years and over","Rate (per 10,000)","Margins of Error",1.07
"Norwalk","0900156060",2014,"10 to 17 years","Number","Drug Arrests",19
"Norwalk","0900156060",2014,"10 to 17 years","Rate (per 10,000)","Drug Arrests",26.24
"Norwalk","0900156060",2014,"10 to 17 years","Rate (per 10,000)","Margins of Error",2.13
"Norwalk","0900156060",2014,"18 to 24 years","Number","Drug Arrests",127
"Norwalk","0900156060",2014,"18 to 24 years","Rate (per 10,000)","Drug Arrests",189.38
"Norwalk","0900156060",2014,"18 to 24 years","Rate (per 10,000)","Margins of Error",18.45
"Norwalk","0900156060",2014,"18 years and over","Number","Drug Arrests",340
"Norwalk","0900156060",2014,"18 years and over","Rate (per 10,000)","Drug Arrests",48.25
"Norwalk","0900156060",2014,"18 years and over","Rate (per 10,000)","Margins of Error",1.17
"Norwalk","0900156060",2015,"Total","Number","Drug Arrests",177
"Norwalk","0900156060",2015,"Total","Rate (per 10,000)","Drug Arrests",20.18
"Norwalk","0900156060",2015,"Total","Rate (per 10,000)","Margins of Error",0.01
"Norwalk","0900156060",2015,"10 years and over","Number","Drug Arrests",177
"Norwalk","0900156060",2015,"10 years and over","Rate (per 10,000)","Drug Arrests",22.57
"Norwalk","0900156060",2015,"10 years and over","Rate (per 10,000)","Margins of Error",0.53
"Norwalk","0900156060",2015,"10 to 17 years","Number","Drug Arrests",9
"Norwalk","0900156060",2015,"10 to 17 years","Rate (per 10,000)","Drug Arrests",11.83
"Norwalk","0900156060",2015,"10 to 17 years","Rate (per 10,000)","Margins of Error",0.91
"Norwalk","0900156060",2015,"18 to 24 years","Number","Drug Arrests",50
"Norwalk","0900156060",2015,"18 to 24 years","Rate (per 10,000)","Drug Arrests",65.55
"Norwalk","0900156060",2015,"18 to 24 years","Rate (per 10,000)","Margins of Error",6.74
"Norwalk","0900156060",2015,"18 years and over","Number","Drug Arrests",168
"Norwalk","0900156060",2015,"18 years and over","Rate (per 10,000)","Drug Arrests",23.73
"Norwalk","0900156060",2015,"18 years and over","Rate (per 10,000)","Margins of Error",0.59
"Norwich","0901156270",2010,"Total","Number","Drug Arrests",292
"Norwich","0901156270",2010,"Total","Rate (per 10,000)","Drug Arrests",73.29
"Norwich","0901156270",2010,"Total","Rate (per 10,000)","Margins of Error",0.1
"Norwich","0901156270",2010,"10 years and over","Number","Drug Arrests",292
"Norwich","0901156270",2010,"10 years and over","Rate (per 10,000)","Drug Arrests",83.74
"Norwich","0901156270",2010,"10 years and over","Rate (per 10,000)","Margins of Error",2.93
"Norwich","0901156270",2010,"10 to 17 years","Number","Drug Arrests",26
"Norwich","0901156270",2010,"10 to 17 years","Rate (per 10,000)","Drug Arrests",60.3
"Norwich","0901156270",2010,"10 to 17 years","Rate (per 10,000)","Margins of Error",6.88
"Norwich","0901156270",2010,"18 to 24 years","Number","Drug Arrests",117
"Norwich","0901156270",2010,"18 to 24 years","Rate (per 10,000)","Drug Arrests",320.64
"Norwich","0901156270",2010,"18 to 24 years","Rate (per 10,000)","Margins of Error",39.54
"Norwich","0901156270",2010,"18 years and over","Number","Drug Arrests",266
"Norwich","0901156270",2010,"18 years and over","Rate (per 10,000)","Drug Arrests",87.05
"Norwich","0901156270",2010,"18 years and over","Rate (per 10,000)","Margins of Error",3.18
"Norwich","0901156270",2011,"Total","Number","Drug Arrests",289
"Norwich","0901156270",2011,"Total","Rate (per 10,000)","Drug Arrests",72.1
"Norwich","0901156270",2011,"Total","Rate (per 10,000)","Margins of Error",0.06
"Norwich","0901156270",2011,"10 years and over","Number","Drug Arrests",289
"Norwich","0901156270",2011,"10 years and over","Rate (per 10,000)","Drug Arrests",82.69
"Norwich","0901156270",2011,"10 years and over","Rate (per 10,000)","Margins of Error",2.88
"Norwich","0901156270",2011,"10 to 17 years","Number","Drug Arrests",19
"Norwich","0901156270",2011,"10 to 17 years","Rate (per 10,000)","Drug Arrests",45.54
"Norwich","0901156270",2011,"10 to 17 years","Rate (per 10,000)","Margins of Error",4.95
"Norwich","0901156270",2011,"18 to 24 years","Number","Drug Arrests",128
"Norwich","0901156270",2011,"18 to 24 years","Rate (per 10,000)","Drug Arrests",368.98
"Norwich","0901156270",2011,"18 to 24 years","Rate (per 10,000)","Margins of Error",45.4
"Norwich","0901156270",2011,"18 years and over","Number","Drug Arrests",270
"Norwich","0901156270",2011,"18 years and over","Rate (per 10,000)","Drug Arrests",87.73
"Norwich","0901156270",2011,"18 years and over","Rate (per 10,000)","Margins of Error",3.23
"Norwich","0901156270",2012,"Total","Number","Drug Arrests",247
"Norwich","0901156270",2012,"Total","Rate (per 10,000)","Drug Arrests",61.26
"Norwich","0901156270",2012,"Total","Rate (per 10,000)","Margins of Error",0.07
"Norwich","0901156270",2012,"10 years and over","Number","Drug Arrests",247
"Norwich","0901156270",2012,"10 years and over","Rate (per 10,000)","Drug Arrests",69.53
"Norwich","0901156270",2012,"10 years and over","Rate (per 10,000)","Margins of Error",2.34
"Norwich","0901156270",2012,"10 to 17 years","Number","Drug Arrests",20
"Norwich","0901156270",2012,"10 to 17 years","Rate (per 10,000)","Drug Arrests",46.35
"Norwich","0901156270",2012,"10 to 17 years","Rate (per 10,000)","Margins of Error",4.44
"Norwich","0901156270",2012,"18 to 24 years","Number","Drug Arrests",73
"Norwich","0901156270",2012,"18 to 24 years","Rate (per 10,000)","Drug Arrests",206.04
"Norwich","0901156270",2012,"18 to 24 years","Rate (per 10,000)","Margins of Error",23.6
"Norwich","0901156270",2012,"18 years and over","Number","Drug Arrests",227
"Norwich","0901156270",2012,"18 years and over","Rate (per 10,000)","Drug Arrests",72.74
"Norwich","0901156270",2012,"18 years and over","Rate (per 10,000)","Margins of Error",2.62
"Norwich","0901156270",2013,"Total","Number","Drug Arrests",208
"Norwich","0901156270",2013,"Total","Rate (per 10,000)","Drug Arrests",51.45
"Norwich","0901156270",2013,"Total","Rate (per 10,000)","Margins of Error",0.06
"Norwich","0901156270",2013,"10 years and over","Number","Drug Arrests",208
"Norwich","0901156270",2013,"10 years and over","Rate (per 10,000)","Drug Arrests",59.2
"Norwich","0901156270",2013,"10 years and over","Rate (per 10,000)","Margins of Error",2.1
"Norwich","0901156270",2013,"10 to 17 years","Number","Drug Arrests",14
"Norwich","0901156270",2013,"10 to 17 years","Rate (per 10,000)","Drug Arrests",35.82
"Norwich","0901156270",2013,"10 to 17 years","Rate (per 10,000)","Margins of Error",4.01
"Norwich","0901156270",2013,"18 to 24 years","Number","Drug Arrests",55
"Norwich","0901156270",2013,"18 to 24 years","Rate (per 10,000)","Drug Arrests",161.48
"Norwich","0901156270",2013,"18 to 24 years","Rate (per 10,000)","Margins of Error",21.27
"Norwich","0901156270",2013,"18 years and over","Number","Drug Arrests",194
"Norwich","0901156270",2013,"18 years and over","Rate (per 10,000)","Drug Arrests",62.12
"Norwich","0901156270",2013,"18 years and over","Rate (per 10,000)","Margins of Error",2.32
"Norwich","0901156270",2014,"Total","Number","Drug Arrests",247
"Norwich","0901156270",2014,"Total","Rate (per 10,000)","Drug Arrests",61.17
"Norwich","0901156270",2014,"Total","Rate (per 10,000)","Margins of Error",0.12
"Norwich","0901156270",2014,"10 years and over","Number","Drug Arrests",247
"Norwich","0901156270",2014,"10 years and over","Rate (per 10,000)","Drug Arrests",70.67
"Norwich","0901156270",2014,"10 years and over","Rate (per 10,000)","Margins of Error",2.45
"Norwich","0901156270",2014,"10 to 17 years","Number","Drug Arrests",4
"Norwich","0901156270",2014,"10 to 17 years","Rate (per 10,000)","Drug Arrests",10.53
"Norwich","0901156270",2014,"10 to 17 years","Rate (per 10,000)","Margins of Error",1.2
"Norwich","0901156270",2014,"18 to 24 years","Number","Drug Arrests",50
"Norwich","0901156270",2014,"18 to 24 years","Rate (per 10,000)","Drug Arrests",141.2
"Norwich","0901156270",2014,"18 to 24 years","Rate (per 10,000)","Margins of Error",16.49
"Norwich","0901156270",2014,"18 years and over","Number","Drug Arrests",243
"Norwich","0901156270",2014,"18 years and over","Rate (per 10,000)","Drug Arrests",78.01
"Norwich","0901156270",2014,"18 years and over","Rate (per 10,000)","Margins of Error",2.83
"Norwich","0901156270",2015,"Total","Number","Drug Arrests",190
"Norwich","0901156270",2015,"Total","Rate (per 10,000)","Drug Arrests",47.2
"Norwich","0901156270",2015,"Total","Rate (per 10,000)","Margins of Error",0.04
"Norwich","0901156270",2015,"10 years and over","Number","Drug Arrests",190
"Norwich","0901156270",2015,"10 years and over","Rate (per 10,000)","Drug Arrests",54.1
"Norwich","0901156270",2015,"10 years and over","Rate (per 10,000)","Margins of Error",1.91
"Norwich","0901156270",2015,"10 to 17 years","Number","Drug Arrests",8
"Norwich","0901156270",2015,"10 to 17 years","Rate (per 10,000)","Drug Arrests",20.69
"Norwich","0901156270",2015,"10 to 17 years","Rate (per 10,000)","Margins of Error",2.07
"Norwich","0901156270",2015,"18 to 24 years","Number","Drug Arrests",37
"Norwich","0901156270",2015,"18 to 24 years","Rate (per 10,000)","Drug Arrests",95.76
"Norwich","0901156270",2015,"18 to 24 years","Rate (per 10,000)","Margins of Error",12.03
"Norwich","0901156270",2015,"18 years and over","Number","Drug Arrests",182
"Norwich","0901156270",2015,"18 years and over","Rate (per 10,000)","Drug Arrests",58.23
"Norwich","0901156270",2015,"18 years and over","Rate (per 10,000)","Margins of Error",2.19
"Old Lyme","0901157040",2010,"Total","Number","Drug Arrests",5
"Old Lyme","0901157040",2010,"Total","Rate (per 10,000)","Drug Arrests",6.59
"Old Lyme","0901157040",2010,"Total","Rate (per 10,000)","Margins of Error",0.02
"Old Lyme","0901157040",2010,"10 years and over","Number","Drug Arrests",5
"Old Lyme","0901157040",2010,"10 years and over","Rate (per 10,000)","Drug Arrests",7.26
"Old Lyme","0901157040",2010,"10 years and over","Rate (per 10,000)","Margins of Error",0.5
"Old Lyme","0901157040",2010,"10 to 17 years","Number","Drug Arrests",1
"Old Lyme","0901157040",2010,"10 to 17 years","Rate (per 10,000)","Drug Arrests",11.03
"Old Lyme","0901157040",2010,"10 to 17 years","Rate (per 10,000)","Margins of Error",2.14
"Old Lyme","0901157040",2010,"18 to 24 years","Number","Drug Arrests",2
"Old Lyme","0901157040",2010,"18 to 24 years","Rate (per 10,000)","Drug Arrests",41.07
"Old Lyme","0901157040",2010,"18 to 24 years","Rate (per 10,000)","Margins of Error",17.77
"Old Lyme","0901157040",2010,"18 years and over","Number","Drug Arrests",4
"Old Lyme","0901157040",2010,"18 years and over","Rate (per 10,000)","Drug Arrests",6.69
"Old Lyme","0901157040",2010,"18 years and over","Rate (per 10,000)","Margins of Error",0.5
"Old Lyme","0901157040",2011,"Total","Number","Drug Arrests",4
"Old Lyme","0901157040",2011,"Total","Rate (per 10,000)","Drug Arrests",5.27
"Old Lyme","0901157040",2011,"Total","Rate (per 10,000)","Margins of Error",0.02
"Old Lyme","0901157040",2011,"10 years and over","Number","Drug Arrests",4
"Old Lyme","0901157040",2011,"10 years and over","Rate (per 10,000)","Drug Arrests",5.72
"Old Lyme","0901157040",2011,"10 years and over","Rate (per 10,000)","Margins of Error",0.39
"Old Lyme","0901157040",2011,"10 to 17 years","Number","Drug Arrests",2
"Old Lyme","0901157040",2011,"10 to 17 years","Rate (per 10,000)","Drug Arrests",21.53
"Old Lyme","0901157040",2011,"10 to 17 years","Rate (per 10,000)","Margins of Error",4.46
"Old Lyme","0901157040",2011,"18 to 24 years","Number","Drug Arrests",0
"Old Lyme","0901157040",2011,"18 to 24 years","Rate (per 10,000)","Drug Arrests",0
"Old Lyme","0901157040",2011,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"Old Lyme","0901157040",2011,"18 years and over","Number","Drug Arrests",2
"Old Lyme","0901157040",2011,"18 years and over","Rate (per 10,000)","Drug Arrests",3.3
"Old Lyme","0901157040",2011,"18 years and over","Rate (per 10,000)","Margins of Error",0.23
"Old Lyme","0901157040",2012,"Total","Number","Drug Arrests",3
"Old Lyme","0901157040",2012,"Total","Rate (per 10,000)","Drug Arrests",3.95
"Old Lyme","0901157040",2012,"Total","Rate (per 10,000)","Margins of Error",0.01
"Old Lyme","0901157040",2012,"10 years and over","Number","Drug Arrests",3
"Old Lyme","0901157040",2012,"10 years and over","Rate (per 10,000)","Drug Arrests",4.31
"Old Lyme","0901157040",2012,"10 years and over","Rate (per 10,000)","Margins of Error",0.28
"Old Lyme","0901157040",2012,"10 to 17 years","Number","Drug Arrests",0
"Old Lyme","0901157040",2012,"10 to 17 years","Rate (per 10,000)","Drug Arrests",0
"Old Lyme","0901157040",2012,"10 to 17 years","Rate (per 10,000)","Margins of Error",0
"Old Lyme","0901157040",2012,"18 to 24 years","Number","Drug Arrests",0
"Old Lyme","0901157040",2012,"18 to 24 years","Rate (per 10,000)","Drug Arrests",0
"Old Lyme","0901157040",2012,"18 to 24 years","Rate (per 10,000)","Margins of Error",0
"Old Lyme","0901157040",2012,"18 years and over","Number","Drug Arrests",3
"Old Lyme","0901157040",2012,"18 years and over","Rate (per 10,000)","Drug Arrests",4.98
"Old Lyme","0901157040",2012,"18 years and over","Rate (per 10,000)","Margins of Error",0.35
"Old Lyme","0901157040",2013,"Total","Number","Drug Arrests",1
"Old Lyme","0901157040",2013,"Total","Rate (per 10,000)","Drug Arrests",1.32
"Old Lyme","0901157040",2013,"Total","Rate (per 10,000)","Margins of Error",0
"Old Lyme","0901157040",2013,"10 years and over","Number","Drug Arrests",1
"Old Lyme","0901157040",2013,"10 years and over","Rate (per 10,000)","Drug Arrests",1.44
"Old Lyme","0901157040",2013,"10 years and over","Rate (per 10,000)","Margins of Error",0.09
"Old Lyme","0901157040",2013,"10 to 17 years","Number","Drug Arrests",0
